trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
2139,2139_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,432,1935,53,684,0.374105384038761257237126756081
2140,2140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4577,4679,44,437,0.533330196987837568123325127090
2141,2141_0,COMPLETED,SOBOL,0.910000000000000031086244689504,215.000000000000000000000000000000,2532,206,91,852,0.838120773471891844508263602620
2142,2142_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2458,2618,1,107,0.006895241810008883621974096201
2143,2143_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2406,2052,50,253,0.624101380106061642827341984230
2144,2144_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2647,4483,59,508,0.285297235162928708440688296832
2145,2145_0,COMPLETED,SOBOL,0.910000000000000031086244689504,94.000000000000000000000000000000,4623,11,7,205,0.090097007362172007449707678006
2146,2146_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,332,2736,98,958,0.756849652342498346868637781881
2147,2147_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1073,833,71,800,0.899694065021350963817781121179
2148,2148_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3960,3245,37,55,0.194927904974669219395622121738
2149,2149_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3152,1312,86,720,0.435819702543318254761572916323
2150,2150_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1821,4057,20,473,0.721008972002193382344614747126
2151,2151_0,COMPLETED,SOBOL,0.910000000000000031086244689504,18.000000000000000000000000000000,1498,504,77,113,0.339041405029594900000233792525
2152,2152_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3457,2916,17,867,0.506063094837591043173574689717
2153,2153_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4281,2194,68,408,0.873182848947122725036251722486
2154,2154_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,771,4938,28,661,0.034160440426319840789837201100
2155,2155_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,28,1766,4,566,0.187728534219786524772644042969
2156,2156_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4946,4198,88,320,0.971186844788491709934419304773
2157,2157_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2947,1015,40,893,0.651709537353366563650070020230
2158,2158_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2084,3739,57,145,0.444725117446854723013416332833
2159,2159_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1881,1185,15,719,0.808441736746579375783028353908
2160,2160_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3049,3441,82,464,0.095155063236132264581357276256
2161,2161_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4840,1664,29,762,0.274151439821347597813883112394
2162,2162_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,227,4252,63,10,0.566901722669601482174073225906
2163,2163_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,890,2481,93,235,0.711691762665286664635289071157
2164,2164_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4100,4757,3,980,0.380935459915548557674469520862
2165,2165_0,COMPLETED,SOBOL,0.910000000000000031086244689504,89.000000000000000000000000000000,3634,441,52,309,0.247615231499075882926064195999
2166,2166_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1375,3009,42,556,0.907309752961620641364959283237
2167,2167_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1715,1493,61,922,0.026303966596722603427105369178
2168,2168_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3352,3768,46,167,0.816835989585146360347778227151
2169,2169_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3756,741,96,622,0.560213513979688326749339921662
2170,2170_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1174,3309,12,369,0.345195881579071273126402275011
2171,2171_0,COMPLETED,SOBOL,0.910000000000000031086244689504,147.000000000000000000000000000000,509,308,32,407,0.496803298240527491103080137691
2172,2172_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4500,2564,73,651,0.656279556125402452337880276900
2173,2173_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2765,1998,25,75,0.960529562432318906317618711910
2174,2174_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2224,4586,84,822,0.130042304510250700255724609633
2175,2175_0,COMPLETED,SOBOL,0.910000000000000031086244689504,190.000000000000000000000000000000,2220,302,19,929,0.047792976066470149731912897551
2176,2176_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2773,2578,79,174,0.855620567878708215836525141640
2177,2177_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4495,2012,26,599,0.519727176347747454876468964358
2178,2178_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,517,4580,66,346,0.321510193947702638261887386761
2179,2179_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1181,1501,90,383,0.458388094758614916823802332146
2180,2180_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3755,3757,6,628,0.634177697956562091974319628207
2181,2181_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3358,730,55,83,0.984820484627038195135639853106
2182,2182_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1714,3318,39,830,0.170166881466284392043775142156
2183,2183_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1370,2495,58,695,0.770513718981295836485401196114
2184,2184_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3642,4751,49,440,0.072565781408920879136381643093
2185,2185_0,COMPLETED,SOBOL,0.910000000000000031086244689504,224.000000000000000000000000000000,4095,435,99,771,0.298929785674437897835531430246
2186,2186_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,898,3023,9,18,0.606539113909006166736048726307
2187,2187_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,233,1174,35,242,0.734642567226663212309745176753
2188,2188_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4839,3449,70,987,0.418258005175739522307765128062
2189,2189_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3055,1673,22,286,0.208590926900506012930947008499
2190,2190_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1880,4241,87,534,0.882162270238623036355818385346
2191,2191_0,COMPLETED,SOBOL,0.910000000000000031086244689504,7.000000000000000000000000000000,2087,1774,47,104,0.362749905325472354888916015625
2192,2192_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2942,4187,62,859,0.546587354434654115742375779519
2193,2193_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4948,1004,10,432,0.834360348688438557829272212985
2194,2194_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,22,3748,95,685,0.012648618292063474460862337878
2195,2195_0,COMPLETED,SOBOL,0.910000000000000031086244689504,78.000000000000000000000000000000,763,498,74,589,0.147565856842324150122180981271
2196,2196_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4284,2929,34,343,0.946872931472957146681324047677
2197,2197_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3448,2207,83,885,0.673834386643022309471007247339
2198,2198_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1501,4932,24,138,0.483178421350196007910682283182
2199,2199_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1823,822,80,276,0.584426126386970334891657330445
2200,2200_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3147,3254,14,531,0.260496136130765054694791160728
2201,2201_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3961,1321,65,197,0.112709042368456718863356513793
2202,2202_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1067,4046,31,950,0.794815532587468620562276555574
2203,2203_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,323,2065,1,792,0.924864598350599420584217114083
2204,2204_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4626,4477,91,47,0.233990369480103266308645970639
2205,2205_0,FAILED,SOBOL,,,2637,5,44,744,0.398458997376263168721521878979
2206,2206_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2409,2749,54,497,0.698035116834565982912863546517
2207,2207_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2455,1948,98,144,0.174876874115318048374945192336
2208,2208_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2537,4673,7,897,0.981980825604870877221230784926
2209,2209_0,COMPLETED,SOBOL,0.910000000000000031086244689504,91.000000000000000000000000000000,4575,200,59,314,0.646521465836092823487035730068
2210,2210_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,438,2632,50,568,0.448068623684346689639568239727
2211,2211_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,947,628,21,660,0.335439003305509686470031738281
2212,2212_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3988,3372,86,413,0.511479575555771615036348975991
2213,2213_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3282,1438,36,861,0.861673154242336702957061334018
2214,2214_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1791,3850,71,115,0.047758300704881552489755591751
2215,2215_0,COMPLETED,SOBOL,0.910000000000000031086244689504,149.000000000000000000000000000000,1450,381,28,472,0.897536462284624581009495614126
2216,2216_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3563,3125,68,725,0.198865360273048269457163428342
2217,2217_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4331,2402,17,48,0.425785229908302420565036072730
2218,2218_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,663,4814,77,803,0.733158222507685475299865629495
2219,2219_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,156,1580,57,957,0.611754147199913833610196434165
2220,2220_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4916,4304,41,210,0.295621030084788793956818153674
2221,2221_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2823,1120,88,501,0.085382925089448696853722253763
2222,2222_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2113,3552,4,256,0.759692542167380469031456868834
2223,2223_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2009,1057,63,827,0.485653315681964181660390522666
2224,2224_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3019,3645,29,74,0.669239795738831189098050344910
2225,2225_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4715,1867,81,655,0.957553360169753453590146818897
2226,2226_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,256,4123,16,399,0.135102880150079734944412734876
2227,2227_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,842,2300,42,374,0.020527647325769067532252876163
2228,2228_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4205,4868,52,621,0.820558362279087294410828690161
2229,2229_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3684,551,3,170,0.546994408622384020723927733343
2230,2230_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1266,2827,93,915,0.356574303081259147418791144446
2231,2231_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1589,1384,12,561,0.707390684053301854739004284056
2232,2232_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3380,3953,97,308,0.383209248861297979704687577396
2233,2233_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3885,925,46,983,0.235840906539931893792783057506
2234,2234_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1144,3201,61,228,0.917209123019129046738839861064
2235,2235_0,COMPLETED,SOBOL,0.910000000000000031086244689504,29.000000000000000000000000000000,559,108,84,14,0.797765709972009018358107823587
2236,2236_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4390,2695,25,762,0.107614645540714259919212736349
2237,2237_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2717,2129,73,467,0.271679698217660192671729646463
2238,2238_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2330,4384,32,712,0.571492153311148332051061515813
2239,2239_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2271,1456,70,298,0.975573933763429490539920152514
2240,2240_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,2665,3868,36,552,0.183340389378368856521106522450
2241,2241_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4448,685,87,223,0.441310674827545879050916255437
2242,2242_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,624,3429,21,976,0.655121228771284203062919004878
2243,2243_0,COMPLETED,SOBOL,0.920000000000000039968028886506,112.000000000000000000000000000000,1133,179,48,751,0.502651388548314592696897307178
2244,2244_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3861,2611,57,6,0.342455832777544877387754240772
2245,2245_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3408,1888,10,707,0.038548600139096382555248254675
2246,2246_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1605,4613,100,460,0.868795774843543755494579272636
2247,2247_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,1324,1139,6,63,0.190538869710639130472529245708
2248,2248_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,3749,3570,91,818,0.904080378826707553585606547131
2249,2249_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4146,1637,39,395,0.724421434871852398806879591575
2250,2250_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,790,4361,54,648,0.432406154064461589747736525169
2251,2251_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,283,2381,77,610,0.288710768770426506879545058837
2252,2252_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,4730,4793,18,365,0.620688902365043704278946279373
