trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
4297,4297_0,RUNNING,SOBOL,,,1285,1347,10,0.214045054463669670585801441121
4298,4298_0,COMPLETED,SOBOL,0.609999999999999986677323704498,11689.000000000000000000000000000000,221,4917,2,0.648813075317069887226750779519
4299,4299_0,COMPLETED,SOBOL,0.790000000000000035527136788005,2462.000000000000000000000000000000,2738,173,7,0.400467671819031256763565806978
4300,4300_0,RUNNING,SOBOL,,,3338,3847,8,0.373230689747259036792570441321
4301,4301_0,COMPLETED,SOBOL,0.700000000000000066613381477509,8363.000000000000000000000000000000,893,1087,3,0.621349808789789626040089842718
4302,4302_0,COMPLETED,SOBOL,0.540000000000000035527136788005,10549.000000000000000000000000000000,2016,2673,7,0.062073358289897441475435613256
4303,4303_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9836.000000000000000000000000000000,4383,2416,1,0.811651577351614861299822223373
4304,4304_0,RUNNING,SOBOL,,,4607,2536,10,0.493454806379973909269409659828
4305,4305_0,RUNNING,SOBOL,,,2124,2241,5,0.741853717027232018033089389064
4306,4306_0,RUNNING,SOBOL,,,746,4023,7,0.182335532588884241533833119320
4307,4307_0,COMPLETED,SOBOL,0.700000000000000066613381477509,8782.000000000000000000000000000000,3152,1222,2,0.932117457665503024166753220925
4308,4308_0,COMPLETED,SOBOL,0.640000000000000013322676295502,13923.000000000000000000000000000000,2650,4740,4,0.842401970935985455746219940920
4309,4309_0,COMPLETED,SOBOL,0.760000000000000008881784197001,528.000000000000000000000000000000,16,36,8,0.092846326597034928296281464100
4310,4310_0,COMPLETED,SOBOL,0.660000000000000031086244689504,12709.000000000000000000000000000000,1451,3723,2,0.527372583769261882302714639081
4311,4311_0,COMPLETED,SOBOL,0.680000000000000048849813083507,7274.000000000000000000000000000000,4007,1523,6,0.279230890003964282719550737966
4312,4312_0,COMPLETED,SOBOL,0.640000000000000013322676295502,9064.000000000000000000000000000000,4303,4267,1,0.016018928295001386152840439081
4313,4313_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12796.000000000000000000000000000000,1781,803,6,0.763168474137783103827814557008
4314,4314_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12997.000000000000000000000000000000,345,2936,4,0.324747527047991757509493027101
4315,4315_0,RUNNING,SOBOL,,,2945,1976,9,0.575295319309458097478682248038
4316,4316_0,RUNNING,SOBOL,,,3443,3301,7,0.665149585559964173775426843349
4317,4317_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10568.000000000000000000000000000000,1081,1766,3,0.414344580134376860858225199991
4318,4318_0,RUNNING,SOBOL,,,2458,4478,9,0.977757335519418124825108407094
4319,4319_0,RUNNING,SOBOL,,,4898,436,5,0.230381505221128463078983372725
4320,4320_0,RUNNING,SOBOL,,,4847,4070,10,0.752708379494026247336080359673
4321,4321_0,RUNNING,SOBOL,,,2490,685,5,0.003093755345791578213049399793
4322,4322_0,RUNNING,SOBOL,,,1054,3054,8,0.562425229873508181199781574833
4323,4323_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12759.000000000000000000000000000000,3489,2172,3,0.314224496813490961066861473228
4324,4324_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13351.000000000000000000000000000000,2899,3185,4,0.411615210827440014540457013936
4325,4325_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13816.000000000000000000000000000000,372,1572,9,0.660076967837288974827458787331
4326,4326_0,RUNNING,SOBOL,,,1749,4672,1,0.225249758975580333109078878806
4327,4327_0,RUNNING,SOBOL,,,4354,552,6,0.975094470929354417698675661086
4328,4328_0,COMPLETED,SOBOL,0.650000000000000022204460492503,6298.000000000000000000000000000000,4054,2730,1,0.739188473019748881753798741556
4329,4329_0,COMPLETED,SOBOL,0.670000000000000039968028886506,14353.000000000000000000000000000000,1425,2357,6,0.488320680717006350146647264410
4330,4330_0,COMPLETED,SOBOL,0.579999999999999960031971113494,13445.000000000000000000000000000000,48,3907,3,0.927050074661150524946151563199
4331,4331_0,RUNNING,SOBOL,,,2598,1028,8,0.179611398000270122699006947187
4332,4332_0,RUNNING,SOBOL,,,3203,4858,7,0.082325675779953602639871235169
4333,4333_0,COMPLETED,SOBOL,0.770000000000000017763568394003,3103.000000000000000000000000000000,715,232,2,0.829534260917454968620177169214
4334,4334_0,RUNNING,SOBOL,,,2150,3527,10,0.266300482336431720842284676110
4335,4335_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13458.000000000000000000000000000000,4561,1405,5,0.516907254407182326083614043455
4336,4336_0,RUNNING,SOBOL,,,4434,3703,6,0.211350305680185562851036706888
4337,4337_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11937.000000000000000000000000000000,1984,1543,2,0.958781576404348023778823062457
4338,4338_0,RUNNING,SOBOL,,,920,4721,8,0.395302256816998098809534667453
4339,4339_0,COMPLETED,SOBOL,0.830000000000000071054273576010,5129.000000000000000000000000000000,3291,55,3,0.646177455056458738269498098816
4340,4340_0,RUNNING,SOBOL,,,2784,4041,2,0.610915768766775779674560453714
4341,4341_0,COMPLETED,SOBOL,0.619999999999999995559107901499,12926.000000000000000000000000000000,194,1203,7,0.360270658332854487593266412659
4342,4342_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13041.000000000000000000000000000000,1317,2557,5,0.798754481527954363073718013766
4343,4343_0,RUNNING,SOBOL,,,3829,2222,10,0.051584234753623607605543810450
4344,4344_0,RUNNING,SOBOL,,,4168,4497,5,0.283596137600019559954489523079
4345,4345_0,COMPLETED,SOBOL,0.729999999999999982236431605997,7242.000000000000000000000000000000,1603,418,9,0.531774236451834414474149070884
4346,4346_0,COMPLETED,SOBOL,0.660000000000000031086244689504,13973.000000000000000000000000000000,480,3322,3,0.097192598339170224730487746001
4347,4347_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13793.000000000000000000000000000000,3124,1746,8,0.846829856695607285921312268329
4348,4348_0,RUNNING,SOBOL,,,3616,2916,9,0.881985718395560946980538119533
4349,4349_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12402.000000000000000000000000000000,1220,1996,4,0.132087439807131890034952448332
4350,4350_0,RUNNING,SOBOL,,,2285,4248,6,0.691664455341175155034250110475
4351,4351_0,COMPLETED,SOBOL,0.690000000000000057731597280508,8821.000000000000000000000000000000,4759,822,1,0.443256264965981250369964072888
4352,4352_0,COMPLETED,SOBOL,0.640000000000000013322676295502,13608.000000000000000000000000000000,4819,3038,3,0.036432896526530388070508337250
4353,4353_0,RUNNING,SOBOL,,,2224,2049,9,0.785760114934295428312793774239
4354,4354_0,COMPLETED,SOBOL,0.650000000000000022204460492503,7702.000000000000000000000000000000,1160,4213,1,0.350993938129395222080830762934
4355,4355_0,COMPLETED,SOBOL,0.690000000000000057731597280508,5509.000000000000000000000000000000,3676,720,7,0.599851362513378227880878057476
4356,4356_0,RUNNING,SOBOL,,,3024,4551,10,0.626948970209807110443023248081
4357,4357_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10756.000000000000000000000000000000,580,539,5,0.378352093892172003375407030035
4358,4358_0,RUNNING,SOBOL,,,1703,3218,7,0.937622774304822104163292806334
4359,4359_0,COMPLETED,SOBOL,0.670000000000000039968028886506,11030.000000000000000000000000000000,4069,1713,2,0.188526119586080315171372490113
4360,4360_0,RUNNING,SOBOL,,,3773,3754,8,0.455635864455252892479819593063
4361,4361_0,COMPLETED,SOBOL,0.690000000000000057731597280508,11343.000000000000000000000000000000,1373,1002,2,0.705725142979994446434943711211
4362,4362_0,RUNNING,SOBOL,,,250,2737,10,0.142552158514037741188218433308
4363,4363_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13683.000000000000000000000000000000,2728,2491,4,0.890156411025673111048206465057
4364,4364_0,COMPLETED,SOBOL,0.670000000000000039968028886506,9356.000000000000000000000000000000,3386,3504,1,0.862921570429578399519243703253
4365,4365_0,RUNNING,SOBOL,,,826,1255,6,0.115086750511080027070676123913
4366,4366_0,RUNNING,SOBOL,,,1890,4989,4,0.553755112398415794139339141111
4367,4367_0,COMPLETED,SOBOL,0.770000000000000017763568394003,5397.000000000000000000000000000000,4528,236,9,0.303405289525166155240043508456
4368,4368_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12792.000000000000000000000000000000,4616,4815,3,0.984156478453427574493161955616
4369,4369_0,COMPLETED,SOBOL,0.780000000000000026645352591004,955.000000000000000000000000000000,2095,100,7,0.236529115850105886575960312257
4370,4370_0,COMPLETED,SOBOL,0.650000000000000022204460492503,10872.000000000000000000000000000000,660,3639,5,0.674951906988397243303268169257
4371,4371_0,COMPLETED,SOBOL,0.700000000000000066613381477509,13142.000000000000000000000000000000,3259,1430,9,0.424885738555341951894206431461
4372,4372_0,RUNNING,SOBOL,,,2504,2599,6,0.335168110350146875031640547604
4373,4373_0,COMPLETED,SOBOL,0.609999999999999986677323704498,10287.000000000000000000000000000000,142,2313,1,0.585464842472225410752173502260
4374,4374_0,RUNNING,SOBOL,,,1520,3931,9,0.022046316999942066477968793947
4375,4375_0,COMPLETED,SOBOL,0.680000000000000048849813083507,12240.000000000000000000000000000000,3959,1141,4,0.769934227669611614963685042312
4376,4376_0,RUNNING,SOBOL,,,4293,3396,8,0.506718696834519533034324467735
4377,4377_0,COMPLETED,SOBOL,0.680000000000000048849813083507,11956.000000000000000000000000000000,1810,1850,4,0.257853390630334633470965854940
4378,4378_0,RUNNING,SOBOL,,,433,4412,6,0.817369612049311355939096301881
4379,4379_0,COMPLETED,SOBOL,0.719999999999999973354647408996,7068.000000000000000000000000000000,2838,363,2,0.068050275461748244154591702682
4380,4380_0,RUNNING,SOBOL,,,3588,4350,5,0.157906207304447876449415844036
4381,4381_0,COMPLETED,SOBOL,0.700000000000000066613381477509,13083.000000000000000000000000000000,955,894,10,0.906964999543502958800900159986
4382,4382_0,COMPLETED,SOBOL,0.640000000000000013322676295502,11001.000000000000000000000000000000,2390,2863,2,0.472444393487647162910292308879
4383,4383_0,COMPLETED,SOBOL,0.690000000000000057731597280508,14162.000000000000000000000000000000,4946,1914,7,0.721079132284969115396222605341
4384,4384_0,RUNNING,SOBOL,,,4934,4884,5,0.430557269584387558580829136190
4385,4385_0,COMPLETED,SOBOL,0.780000000000000026645352591004,2441.000000000000000000000000000000,2422,184,10,0.681097685651853690380619354983
4386,4386_0,COMPLETED,SOBOL,0.640000000000000013322676295502,13786.000000000000000000000000000000,967,3559,2,0.246571250023320309718855014580
4387,4387_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12494.000000000000000000000000000000,3557,1355,7,0.993728172060102221685440326837
4388,4388_0,RUNNING,SOBOL,,,2830,2686,8,0.779367379697039730501728627132
4389,4389_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12768.000000000000000000000000000000,461,2385,3,0.031983697321265935897827148438
4390,4390_0,RUNNING,SOBOL,,,1818,3853,6,0.591501703303307313497327868390
4391,4391_0,COMPLETED,SOBOL,0.680000000000000048849813083507,9386.000000000000000000000000000000,4266,1059,2,0.340704549955204105682327053728
4392,4392_0,RUNNING,SOBOL,,,3966,3158,6,0.077622035989537832567641828518
4393,4393_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11039.000000000000000000000000000000,1493,1617,1,0.827411813143640761936126182263
4394,4394_0,RUNNING,SOBOL,,,136,4641,9,0.263999117244035019780312723015
4395,4395_0,COMPLETED,SOBOL,0.690000000000000057731597280508,8375.000000000000000000000000000000,2530,606,4,0.512390175813809078952942854812
4396,4396_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13992.000000000000000000000000000000,3272,4119,3,0.726615638811141217878741827008
4397,4397_0,COMPLETED,SOBOL,0.690000000000000057731597280508,13022.000000000000000000000000000000,627,659,8,0.478481321239843937487279390552
4398,4398_0,RUNNING,SOBOL,,,2082,3104,5,0.916902327815070750105519437057
4399,4399_0,RUNNING,SOBOL,,,4649,2140,9,0.167339307282119986730606342462
4400,4400_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10117.000000000000000000000000000000,4502,2969,1,0.605385995248332586804451693752
4401,4401_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13733.000000000000000000000000000000,1897,1965,6,0.357032739672809851239065892514
4402,4402_0,RUNNING,SOBOL,,,852,4293,4,0.795695509929209898736246486806
4403,4403_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13836.000000000000000000000000000000,3379,795,9,0.045867929780855777599501976738
4404,4404_0,RUNNING,SOBOL,,,2696,4464,8,0.198096006322652090636537991486
4405,4405_0,COMPLETED,SOBOL,0.700000000000000066613381477509,6816.000000000000000000000000000000,263,467,3,0.947666849190369253719268272107
4406,4406_0,RUNNING,SOBOL,,,1405,3296,10,0.384495887229219068803587333605
4407,4407_0,COMPLETED,SOBOL,0.670000000000000039968028886506,12642.000000000000000000000000000000,3760,1795,4,0.632622382465749977242808199662
4408,4408_0,RUNNING,SOBOL,,,4100,3992,10,0.899591496329754547467416614381
4409,4409_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12173.000000000000000000000000000000,1691,1235,5,0.152487605558708300135251079155
4410,4410_0,RUNNING,SOBOL,,,548,2508,7,0.711763877602294092739043662732
4411,4411_0,COMPLETED,SOBOL,0.660000000000000031086244689504,10846.000000000000000000000000000000,3035,2247,2,0.461170430269092324060409282538
4412,4412_0,RUNNING,SOBOL,,,3704,3734,3,0.309078753830865027296681546432
4413,4413_0,COMPLETED,SOBOL,0.690000000000000057731597280508,14084.000000000000000000000000000000,1152,1490,8,0.559898957785218920335523762333
4414,4414_0,COMPLETED,SOBOL,0.589999999999999968913755310496,11695.000000000000000000000000000000,2197,4748,1,0.125130758475512249283667642885
4415,4415_0,RUNNING,SOBOL,,,4827,10,6,0.872491390245035303152576489083
4416,4416_0,RUNNING,SOBOL,,,4731,3475,9,0.655625716384500289990455712541
4417,4417_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12412.000000000000000000000000000000,2292,1300,4,0.405224289895966649499570166881
4418,4418_0,COMPLETED,SOBOL,0.640000000000000013322676295502,11634.000000000000000000000000000000,1248,4959,6,0.964803327934816490341063399683
4419,4419_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2075.000000000000000000000000000000,3608,288,1,0.216902092527598150395462539564
4420,4420_0,COMPLETED,SOBOL,0.640000000000000013322676295502,12211.000000000000000000000000000000,3092,3801,5,0.057240418540313843520639380813
4421,4421_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13482.000000000000000000000000000000,491,977,9,0.804915369492024135311680765881
4422,4422_0,COMPLETED,SOBOL,0.660000000000000031086244689504,11961.000000000000000000000000000000,1634,2787,3,0.370328139748424267629900441534
4423,4423_0,RUNNING,SOBOL,,,4157,2457,8,0.620472353072836990683924796031
4424,4424_0,COMPLETED,SOBOL,0.640000000000000013322676295502,11042.000000000000000000000000000000,3861,4576,2,0.852381710464134800808722047805
4425,4425_0,COMPLETED,SOBOL,0.719999999999999973354647408996,7043.000000000000000000000000000000,1304,492,7,0.103214416790753604757924222213
4426,4426_0,RUNNING,SOBOL,,,162,3252,5,0.541696217481046904396180252661
4427,4427_0,RUNNING,SOBOL,,,2797,1662,10,0.293044346878305050907442819152
4428,4428_0,RUNNING,SOBOL,,,3318,2993,6,0.452812916193157444233463593264
4429,4429_0,COMPLETED,SOBOL,0.670000000000000039968028886506,10846.000000000000000000000000000000,913,2078,2,0.701722003677859862413868086151
4430,4430_0,RUNNING,SOBOL,,,1958,4162,8,0.138248275721445684771637729682
4431,4431_0,COMPLETED,SOBOL,0.700000000000000066613381477509,4173.000000000000000000000000000000,4441,750,3,0.887641850132495191516568411316
4432,4432_0,RUNNING,SOBOL,,,4548,4299,7,0.323779274249449355860264176954
4433,4433_0,COMPLETED,SOBOL,0.640000000000000013322676295502,8848.000000000000000000000000000000,2183,928,2,0.572484652001410743160647598415
4434,4434_0,RUNNING,SOBOL,,,728,2816,10,0.009252657983452081125186339250
4435,4435_0,COMPLETED,SOBOL,0.670000000000000039968028886506,13018.000000000000000000000000000000,3171,1939,5,0.758366444507613812753277215961
4436,4436_0,COMPLETED,SOBOL,0.680000000000000048849813083507,8428.000000000000000000000000000000,2592,3426,1,0.980644450906664078004837392655
4437,4437_0,COMPLETED,SOBOL,0.579999999999999960031971113494,13992.000000000000000000000000000000,74,1798,7,0.231273451218381526084399979482
4438,4438_0,COMPLETED,SOBOL,0.650000000000000022204460492503,12457.000000000000000000000000000000,1431,4441,3,0.669997015589848143868323404604
4439,4439_0,COMPLETED,SOBOL,0.719999999999999973354647408996,6967.000000000000000000000000000000,4027,317,9,0.421065353382378826374576874514
4440,4440_0,RUNNING,SOBOL,,,4362,2651,4,0.185269515063613665617481274239
4441,4441_0,RUNNING,SOBOL,,,1722,2283,9,0.933209029348567087325250213325
4442,4442_0,COMPLETED,SOBOL,0.619999999999999995559107901499,12263.000000000000000000000000000000,364,3976,1,0.498380035923793929253378109934
4443,4443_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12377.000000000000000000000000000000,2926,1111,6,0.748743183534592349204217498482
4444,4444_0,RUNNING,SOBOL,,,3501,4781,10,0.526357449011877198685738221684
4445,4445_0,COMPLETED,SOBOL,0.800000000000000044408920985006,1573.000000000000000000000000000000,1023,150,4,0.276220582138746950651153611034
4446,4446_0,COMPLETED,SOBOL,0.640000000000000013322676295502,12893.000000000000000000000000000000,2478,3613,8,0.835557886239141178741363091831
4447,4447_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10002.000000000000000000000000000000,4878,1476,2,0.087875588836148377236412443381
4448,4448_0,COMPLETED,SOBOL,0.680000000000000048849813083507,10978.000000000000000000000000000000,4905,2767,8,0.922197380170226121975929345354
4449,4449_0,COMPLETED,SOBOL,0.650000000000000022204460492503,13219.000000000000000000000000000000,2432,2477,3,0.172885419776663190605248132670
4450,4450_0,RUNNING,SOBOL,,,1074,3782,10,0.736303766792640090876886915794
4451,4451_0,COMPLETED,SOBOL,0.680000000000000048849813083507,13506.000000000000000000000000000000,3469,996,5,0.487431084394454983144129300854
