start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747542867,1747552344,9477,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1316 significance 0.2678284624107182 gamma 0.04055044398084283 max_node_size 2222 max_tree_depth 134 max_time_stationary 3546,1316,0.2678284624107182,0.0405504439808428,2222,134,3546,0.83,9464.0,0,,i7120,5095573,9464.0,6090.12890625,1223.2059681566457,-1.0,1.0
1751015011,1751019328,4317,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2835 significance 0.5974004287291318 gamma 0.009397924205288292 max_node_size 122 max_tree_depth 3349 max_time_stationary 683,2835,0.5974004287291318,0.0093979242052882,122,3349,683,0.64,4254.0,0,,i7164,5570788,4254.0,746.69140625,695.0314787031616,-1.0,0.9764063811922754
1751014941,1751021041,6100,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3034 significance 0.08903695924207568 gamma 0.9500921661294996 max_node_size 2603 max_tree_depth 46 max_time_stationary 4128,3034,0.0890369592420756,0.9500921661294996,2603,46,4128,0.84,6073.0,0,,i7124,5570777,6073.0,3188.28125,911.2585822044337,-1.0,1.0
1751015076,1751021914,6838,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 352 significance 0.2735729653388262 gamma 0.2214451811276376 max_node_size 1695 max_tree_depth 293 max_time_stationary 3576,352,0.2735729653388262,0.2214451811276376,1695,293,3576,0.83,6821.0,0,,i7150,5570805,6821.0,7048.16796875,1613.2657106633771,-1.0,1.0
1751023165,1751023930,765,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2041 significance 0.663903481869027 gamma 0.03688641534559429 max_node_size 1176 max_tree_depth 1 max_time_stationary 3759,2041,0.663903481869027,0.0368864153455942,1176,1,3759,0.87,741.0,0,,i7132,5571767,741.0,966.203125,832.5784333881579,-1.0,1.0
1751031311,1751037723,6412,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 254 significance 0.3208907498009503 gamma 0.5501640194132924 max_node_size 428 max_tree_depth 3404 max_time_stationary 352,254,0.3208907498009503,0.5501640194132924,428,3404,352,0.65,6363.0,0,,i7146,5573269,6363.0,1144.73828125,1096.2677924177117,-1.0,0.7037783375314861
1751040022,1751042897,2875,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 718 significance 0.40873106785304847 gamma 0.34288610394485297 max_node_size 32 max_tree_depth 21 max_time_stationary 2491,718,0.4087310678530484,0.3428861039448529,32,21,2491,0.85,2804.0,0,,i7050,5576974,2804.0,790.3984375,721.546046819788,-1.0,0.9992443324937028
1751039920,1751044675,4755,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 130 significance 0.8602323008123786 gamma 0.490451950924471 max_node_size 2947 max_tree_depth 209 max_time_stationary 4381,130,0.8602323008123786,0.490451950924471,2947,209,4381,0.85,4717.0,0,,i7126,5576842,4717.0,15740.87109375,2788.4154387526373,-1.0,0.992191435768262
1751047149,1751050880,3731,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2324 significance 0.7799197800401598 gamma 0.9631216644495726 max_node_size 1791 max_tree_depth 128 max_time_stationary 4933,2324,0.7799197800401598,0.9631216644495726,1791,128,4933,0.85,3720.0,0,,i7138,5581125,3720.0,4189.125,1167.5294744318182,-1.0,1.0
1751047314,1751051696,4382,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 470 significance 0.6934895595889539 gamma 0.5095390156544745 max_node_size 4716 max_tree_depth 84 max_time_stationary 4311,470,0.6934895595889539,0.5095390156544745,4716,84,4311,0.85,4358.0,0,,i7121,5581169,4358.0,14370.14453125,1491.515723102169,-1.0,1.0
1751047414,1751052366,4952,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4069 significance 0.5515664898660034 gamma 0.4859889120608568 max_node_size 261 max_tree_depth 2232 max_time_stationary 583,4069,0.5515664898660034,0.4859889120608568,261,2232,583,0.64,4940.0,0,,i7120,5581190,4940.0,952.8046875,877.1062878024194,-1.0,0.9807724601175484
1751047474,1751054400,6926,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2865 significance 0.8854573822859675 gamma 0.2876903333030641 max_node_size 683 max_tree_depth 221 max_time_stationary 3613,2865,0.8854573822859675,0.2876903333030641,683,221,3613,0.83,6916.0,0,,i7145,5581198,6916.0,1563.56640625,928.8182690570808,-1.0,1.0
1751054795,1751057207,2412,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 56 significance 0.9968999243266881 gamma 0.9043078120946885 max_node_size 154 max_tree_depth 1021 max_time_stationary 218,56,0.996899924326688,0.9043078120946884,154,1021,218,0.66,2397.0,0,,i7144,5581929,2397.0,818.19140625,795.063597623967,-1.0,0.2523089840470193
1751062787,1751069398,6611,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 301 significance 0.15763305018469692 gamma 0.7785467223469168 max_node_size 963 max_tree_depth 386 max_time_stationary 2733,301,0.1576330501846969,0.7785467223469168,963,386,2733,0.84,6584.0,0,,i7177,5582836,6584.0,2687.578125,1318.2087180397727,-1.0,0.9878253568429892
1751070607,1751073393,2786,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 420 significance 0.8964944689236581 gamma 0.8140246335472912 max_node_size 2432 max_tree_depth 24 max_time_stationary 3081,420,0.8964944689236581,0.8140246335472912,2432,24,3081,0.84,2746.0,0,,i7124,5583640,2746.0,1537.53515625,853.0193902301444,-1.0,1.0
1751070447,1751076377,5930,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2615 significance 0.4817817600220442 gamma 0.04990165575034917 max_node_size 4429 max_tree_depth 138 max_time_stationary 4681,2615,0.4817817600220442,0.0499016557503491,4429,138,4681,0.85,5890.0,0,,i7129,5583608,5890.0,21910.28515625,2020.9740442576144,-1.0,1.0
1751078405,1751083992,5587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1619 significance 0.384342778224498 gamma 0.7340152421891689 max_node_size 472 max_tree_depth 1600 max_time_stationary 124,1619,0.384342778224498,0.7340152421891689,472,1600,124,0.74,5559.0,0,,i7124,5584422,5559.0,1341.84765625,1278.2198980734768,-1.0,0.9971452560873216
1751085945,1751090994,5049,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2507 significance 0.06375886788032949 gamma 0.15628391121327878 max_node_size 364 max_tree_depth 2152 max_time_stationary 326,2507,0.0637588678803294,0.1562839112132787,364,2152,326,0.66,5026.0,0,,i7121,5585195,5026.0,1054.0859375,1018.072687190594,-1.0,0.988497061293031
1751085724,1751091800,6076,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 816 significance 0.2369136120453477 gamma 0.02167905206233263 max_node_size 2749 max_tree_depth 93 max_time_stationary 1222,816,0.2369136120453477,0.0216790520623326,2749,93,1222,0.84,6062.0,0,,i7140,5585171,6062.0,5993.6640625,1186.900885331003,-1.0,1.0
1751085925,1751092801,6876,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2414 significance 0.5773724828660488 gamma 0.6411466165576131 max_node_size 4195 max_tree_depth 205 max_time_stationary 3702,2414,0.5773724828660488,0.6411466165576131,4195,205,3702,0.85,6865.0,0,,i7122,5585193,6865.0,29233.03515625,3489.3594374545787,-1.0,1.0
1751094273,1751100501,6228,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2669 significance 0.18530619991756975 gamma 0.36922639698535203 max_node_size 2184 max_tree_depth 187 max_time_stationary 3412,2669,0.1853061999175697,0.369226396985352,2184,187,3412,0.84,6210.0,0,,i7179,5585955,6210.0,7474.58984375,1535.501128611557,-1.0,1.0
1751101711,1751105210,3499,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 577 significance 0.8544444766864181 gamma 0.6605107226204127 max_node_size 24 max_tree_depth 1987 max_time_stationary 698,577,0.8544444766864181,0.6605107226204127,24,1987,698,0.56,3487.0,0,,i7170,5586465,3487.0,798.3515625,761.0806846509971,-1.0,0.5391267842149454
1751101890,1751106305,4415,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2129 significance 0.04127146787382662 gamma 0.8789663455076515 max_node_size 441 max_tree_depth 285 max_time_stationary 4587,2129,0.0412714678738266,0.8789663455076515,441,285,4587,0.85,4400.0,0,,i7177,5586527,4400.0,1038.20703125,938.0100130797512,-1.0,1.0
1751102046,1751108633,6587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4044 significance 0.6584844609368592 gamma 0.19979671630077064 max_node_size 229 max_tree_depth 1653 max_time_stationary 1041,4044,0.6584844609368592,0.1997967163007706,229,1653,1041,0.62,6574.0,0,,i7138,5586542,6574.0,1015.6640625,916.9592066578148,-1.0,0.9624685138539044
1751109576,1751114956,5380,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2935 significance 0.26025244103185835 gamma 0.6307664545383305 max_node_size 163 max_tree_depth 69 max_time_stationary 2859,2935,0.2602524410318583,0.6307664545383305,163,69,2859,0.84,5370.0,0,,i7149,5586988,5370.0,814.84765625,765.1463792903525,-1.0,1.0
1751117471,1751124508,7037,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 630 significance 0.7837485619541258 gamma 0.7483366284668446 max_node_size 842 max_tree_depth 296 max_time_stationary 1664,630,0.7837485619541258,0.7483366284668446,842,296,1664,0.85,7014.0,0,,i7149,5587460,7014.0,2072.23828125,1556.287417763158,-1.0,1.0
1751117582,1751124597,7015,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 385 significance 0.4671547636017203 gamma 0.7583893556948751 max_node_size 372 max_tree_depth 482 max_time_stationary 1122,385,0.4671547636017203,0.7583893556948751,372,482,1122,0.83,7003.0,0,,i7149,5587470,7003.0,1051.55859375,973.1626213051994,-1.0,0.9869857262804366
1751125377,1751128452,3075,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 234 significance 0.5329265567064285 gamma 0.18596726620942355 max_node_size 547 max_tree_depth 123 max_time_stationary 3150,234,0.5329265567064285,0.1859672662094235,547,123,3150,0.85,3063.0,0,,i7144,5587960,3063.0,1104.12109375,872.2097618325242,-1.0,1.0
1751132917,1751134077,1160,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2783 significance 0.7392893036212772 gamma 0.30018833669275047 max_node_size 13 max_tree_depth 646 max_time_stationary 204,2783,0.7392893036212772,0.3001883366927504,13,646,204,0.69,1143.0,0,,i7168,5588424,1143.0,833.61328125,784.0879407051282,-1.0,0.9931150293870696
1751133226,1751137780,4554,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1816 significance 0.8086666957922279 gamma 0.8408217096701265 max_node_size 199 max_tree_depth 2716 max_time_stationary 558,1816,0.8086666957922279,0.8408217096701265,199,2716,558,0.66,4531.0,0,,i7145,5588449,4531.0,952.6640625,883.5428056318681,-1.0,0.985726280436608
1751140917,1751143132,2215,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 89 significance 0.06060176204331219 gamma 0.10394556343182922 max_node_size 4621 max_tree_depth 31 max_time_stationary 567,89,0.0606017620433121,0.1039455634318292,4621,31,567,0.85,2201.0,0,,i7155,5588958,2201.0,6195.0,1425.0658607826576,-1.0,1.0
1751140988,1751144240,3252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2172 significance 0.5667900341171771 gamma 0.2181916150096804 max_node_size 264 max_tree_depth 2780 max_time_stationary 40,2172,0.5667900341171771,0.2181916150096804,264,2780,40,0.79,3228.0,0,,i7180,5588963,3228.0,815.2578125,758.3217427884615,-1.0,0.9984047019311504
1751141220,1751145099,3879,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3705 significance 0.8876166413202882 gamma 0.6730593183729797 max_node_size 138 max_tree_depth 478 max_time_stationary 410,3705,0.8876166413202882,0.6730593183729797,138,478,410,0.69,3851.0,0,,i7140,5588990,3851.0,923.85546875,873.2383519056848,-1.0,0.9663308144416456
1751149001,1751152638,3637,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2078 significance 0.4732824670579284 gamma 0.4330218273922801 max_node_size 1374 max_tree_depth 179 max_time_stationary 1187,2078,0.4732824670579284,0.4330218273922801,1374,179,1187,0.86,3609.0,0,,i7142,5589508,3609.0,3496.59375,1680.5190362431129,-1.0,1.0
1751148667,1751155254,6587,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1098 significance 0.8371928834002464 gamma 0.8105492025557905 max_node_size 554 max_tree_depth 70 max_time_stationary 3746,1098,0.8371928834002464,0.8105492025557905,554,70,3746,0.84,6574.0,0,,i7166,5589477,6574.0,800.59765625,745.2654293911229,-1.0,1.0
1751156638,1751162985,6347,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 390 significance 0.5887769450470806 gamma 0.3729526901412755 max_node_size 874 max_tree_depth 334 max_time_stationary 1478,390,0.5887769450470806,0.3729526901412755,874,334,1478,0.84,6333.0,0,,i7152,5589974,6333.0,2553.546875,1766.483679872047,-1.0,1.0
1751172347,1751178401,6054,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2652 significance 0.6578441903814674 gamma 0.41980921059474346 max_node_size 2983 max_tree_depth 97 max_time_stationary 374,2652,0.6578441903814674,0.4198092105947434,2983,97,374,0.84,6034.0,0,,i7141,5590903,6034.0,7556.83203125,1700.7661221590909,-1.0,1.0
