start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745409975,1745409988,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 684 n_samples 1 n_clusters 1 threshold 0.4350065640101625,684,1,1,0.4350065640101625,,,1,,i7167,4625897,,,,,
1745410198,1745410224,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3589 n_samples 1 n_clusters 1 threshold 0.28530054583084935,3589,1,1,0.2853005458308493,,,1,,i7182,4626049,,,,,
1745410359,1745410372,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 714 n_samples 1 n_clusters 1 threshold 0.001,714,1,1,0.001,,,1,,i7174,4626183,,,,,
1745410622,1745410641,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 717 n_samples 1 n_clusters 1 threshold 0.001,717,1,1,0.001,,,1,,i7178,4626415,,,,,
1745410785,1745410811,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3400 n_samples 1 n_clusters 1 threshold 0.001,3400,1,1,0.001,,,1,,i7182,4626554,,,,,
1745410918,1745410937,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 694 n_samples 1 n_clusters 1 threshold 0.001,694,1,1,0.001,,,1,,i7174,4626663,,,,,
1745411054,1745411073,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1025 n_samples 1 n_clusters 10 threshold 0.001,1025,1,10,0.001,,,1,,i7171,4626793,,,,,
1745411260,1745411279,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 662 n_samples 1 n_clusters 1 threshold 0.001,662,1,1,0.001,,,1,,i7182,4626948,,,,,
1745411432,1745411445,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3886 n_samples 1 n_clusters 10 threshold 0.001,3886,1,10,0.001,,,1,,i7185,4627106,,,,,
1745411606,1745411626,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 528 n_samples 1 n_clusters 10 threshold 0.001,528,1,10,0.001,,,1,,i7173,4627243,,,,,
1745411760,1745411779,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3598 n_samples 1 n_clusters 1 threshold 0.001,3598,1,1,0.001,,,1,,i7174,4627383,,,,,
1745412002,1745412054,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 784 n_samples 1 n_clusters 10 threshold 0.001,784,1,10,0.001,,,1,,i7172,4627539,,,,,
1745412079,1745412091,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 640 n_samples 1 n_clusters 1 threshold 0.001,640,1,1,0.001,,,1,,i7167,4627676,,,,,
1745412233,1745412246,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3974 n_samples 1 n_clusters 1 threshold 0.001,3974,1,1,0.001,,,1,,i7177,4627812,,,,,
1745412466,1745412504,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 882 n_samples 1 n_clusters 1 threshold 0.001,882,1,1,0.001,,,1,,i7178,4627950,,,,,
1745412561,1745412580,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3807 n_samples 1 n_clusters 10 threshold 0.001,3807,1,10,0.001,,,1,,i7174,4628089,,,,,
1745412887,1745412913,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 640 n_samples 1 n_clusters 1 threshold 0.001,640,1,1,0.001,,,1,,i7183,4628351,,,,,
1745413035,1745413055,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 690 n_samples 1 n_clusters 1 threshold 0.4390492745879044,690,1,1,0.4390492745879044,,,1,,i7186,4628495,,,,,
1745412710,1745413161,451,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3464 n_samples 32 n_clusters 1 threshold 0.3380204029084055,3464,32,1,0.3380204029084055,0.73,433.0,0,,i7186,4628223,433.0,576.546875,524.8592900815217,-1.0,0.999630587366088
1745413179,1745413198,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 734 n_samples 1 n_clusters 1 threshold 0.001,734,1,1,0.001,,,1,,i7186,4628641,,,,,
1745413331,1745413356,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3909 n_samples 1 n_clusters 1 threshold 0.001,3909,1,1,0.001,,,1,,i7171,4628820,,,,,
1745413474,1745413494,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 901 n_samples 1 n_clusters 1 threshold 0.001,901,1,1,0.001,,,1,,i7186,4628967,,,,,
1745413634,1745413660,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 689 n_samples 1 n_clusters 10 threshold 0.001,689,1,10,0.001,,,1,,i7186,4629134,,,,,
1745414072,1745414091,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 733 n_samples 1 n_clusters 1 threshold 0.001,733,1,1,0.001,,,1,,i7183,4629651,,,,,
1745413964,1745414202,238,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4963 n_samples 75 n_clusters 10 threshold 0.999,4963,75,10,0.999,0.73,199.0,0,,i7182,4629459,199.0,557.76171875,518.5456321022727,-1.0,0.9992842630217952
1745414313,1745414395,82,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 690 n_samples 1 n_clusters 10 threshold 0.001,690,1,10,0.001,,,1,,i7178,4629907,,,,,
1745414541,1745414586,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 744 n_samples 1 n_clusters 1 threshold 0.001,744,1,1,0.001,,,1,,i7178,4630125,,,,,
1745414628,1745414648,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3846 n_samples 1 n_clusters 10 threshold 0.001,3846,1,10,0.001,,,1,,i7182,4630407,,,,,
1745414847,1745414879,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 799 n_samples 1 n_clusters 1 threshold 0.36392486836976845,799,1,1,0.3639248683697684,,,1,,i7174,4630659,,,,,
1745414978,1745414991,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 738 n_samples 1 n_clusters 5 threshold 0.001,738,1,5,0.001,,,1,,i7175,4630874,,,,,
1745415158,1745415171,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1170 n_samples 1 n_clusters 10 threshold 0.001,1170,1,10,0.001,,,1,,i7174,4631132,,,,,
1745415394,1745415426,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 564 n_samples 1 n_clusters 1 threshold 0.001,564,1,1,0.001,,,1,,i7176,4631308,,,,,
1745415523,1745415543,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1031 n_samples 1 n_clusters 10 threshold 0.001,1031,1,10,0.001,,,1,,i7173,4631511,,,,,
1745415696,1745415717,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 594 n_samples 1 n_clusters 1 threshold 0.001,594,1,1,0.001,,,1,,i7171,4631681,,,,,
1745415848,1745415861,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4157 n_samples 1 n_clusters 1 threshold 0.001,4157,1,1,0.001,,,1,,i7180,4631853,,,,,
1745416035,1745416054,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 837 n_samples 1 n_clusters 1 threshold 0.001,837,1,1,0.001,,,1,,i7175,4632027,,,,,
1745416238,1745416276,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 622 n_samples 1 n_clusters 10 threshold 0.001,622,1,10,0.001,,,1,,i7178,4632159,,,,,
1745416388,1745416409,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 758 n_samples 1 n_clusters 1 threshold 0.001,758,1,1,0.001,,,1,,i7171,4632325,,,,,
1745416574,1745416594,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 569 n_samples 1 n_clusters 10 threshold 0.001,569,1,10,0.001,,,1,,i7173,4632483,,,,,
1745416759,1745416779,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3753 n_samples 1 n_clusters 10 threshold 0.001,3753,1,10,0.001,,,1,,i7174,4632650,,,,,
1745416937,1745416956,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 684 n_samples 1 n_clusters 10 threshold 0.001,684,1,10,0.001,,,1,,i7169,4632811,,,,,
1745417122,1745417135,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 742 n_samples 1 n_clusters 1 threshold 0.001,742,1,1,0.001,,,1,,i7169,4632955,,,,,
1745417346,1745417378,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 717 n_samples 1 n_clusters 10 threshold 0.001,717,1,10,0.001,,,1,,i7183,4633098,,,,,
1745417578,1745417598,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 642 n_samples 1 n_clusters 10 threshold 0.001,642,1,10,0.001,,,1,,i7173,4633311,,,,,
1745417746,1745417778,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 899 n_samples 1 n_clusters 1 threshold 0.001,899,1,1,0.001,,,1,,i7169,4633438,,,,,
1745417966,1745417998,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 667 n_samples 1 n_clusters 1 threshold 0.37894529738107413,667,1,1,0.3789452973810741,,,1,,i7176,4633579,,,,,
1745418091,1745418104,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 684 n_samples 1 n_clusters 1 threshold 0.001,684,1,1,0.001,,,1,,i7180,4633698,,,,,
1745418251,1745418264,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 947 n_samples 1 n_clusters 10 threshold 0.001,947,1,10,0.001,,,1,,i7180,4633833,,,,,
1745418631,1745418645,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 599 n_samples 1 n_clusters 10 threshold 0.001,599,1,10,0.001,,,1,,i7185,4634142,,,,,
1745418773,1745418786,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 988 n_samples 1 n_clusters 1 threshold 0.001,988,1,1,0.001,,,1,,i7180,4634760,,,,,
1745418937,1745418950,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 643 n_samples 1 n_clusters 10 threshold 0.001,643,1,10,0.001,,,1,,i7180,4634885,,,,,
1745419116,1745419136,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 985 n_samples 1 n_clusters 1 threshold 0.001,985,1,1,0.001,,,1,,i7180,4635480,,,,,
1745418766,1745419248,482,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 968 n_samples 21 n_clusters 1 threshold 0.5031599144273007,968,21,1,0.5031599144273007,0.73,346.0,0,,i7186,4633988,346.0,576.9765625,526.4589315878378,-1.0,0.999769117103805
