start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746610576,1746610595,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7183,4985976,,,,,
1746610695,1746610714,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2013 n_samples 1006 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2013,1006,2,2,10,,,1,,i7183,4985994,,,,,
1746610852,1746610871,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,217,1,2,2,8,,,1,,i7183,4986017,,,,,
1746611032,1746611051,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2021 n_samples 1019 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2021,1019,2,2,10,,,1,,i7183,4986042,,,,,
1746611230,1746611262,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 222 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,222,1,2,2,7,,,1,,i7184,4986068,,,,,
1746611356,1746611375,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 143 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,143,1,2,2,10,,,1,,i7183,4986090,,,,,
1746611513,1746611525,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 226 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,226,1,2,2,6,,,1,,i7183,4986113,,,,,
1746611673,1746611692,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 214 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,214,1,2,2,7,,,1,,i7180,4986136,,,,,
1746611808,1746611827,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2014 n_samples 986 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2014,986,2,2,10,,,1,,i7185,4986153,,,,,
1746611972,1746611991,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7179,4986188,,,,,
1746612146,1746612165,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7182,4986207,,,,,
1746612274,1746612293,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2005 n_samples 974 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2005,974,2,2,10,,,1,,i7180,4986223,,,,,
1746612433,1746612446,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 226 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,226,1,2,2,7,,,1,,i7185,4986258,,,,,
1746612623,1746612649,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1999 n_samples 876 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1999,876,2,2,10,,,1,,i7183,4986279,,,,,
1746612913,1746612938,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7182,4986334,,,,,
1746613024,1746613049,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 132 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,132,1,2,2,10,,,1,,i7182,4986348,,,,,
1746613199,1746613231,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 230 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,230,1,2,2,7,,,1,,i7184,4986377,,,,,
1746613354,1746613373,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1999 n_samples 869 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1999,869,2,2,10,,,1,,i7184,4986402,,,,,
1746613489,1746613508,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 224 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,224,1,2,2,7,,,1,,i7183,4986423,,,,,
1746613651,1746613663,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 139 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,139,1,2,2,10,,,1,,i7181,4986446,,,,,
1746613815,1746613841,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7184,4986466,,,,,
1746613931,1746613951,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2000 n_samples 939 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2000,939,2,2,10,,,1,,i7183,4986485,,,,,
1746614087,1746614106,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7180,4986510,,,,,
1746614237,1746614250,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1993 n_samples 847 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1993,847,2,2,10,,,1,,i7179,4986533,,,,,
1746614430,1746614443,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7179,4986559,,,,,
1746614542,1746614562,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2010 n_samples 974 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2010,974,2,2,10,,,1,,i7184,4986572,,,,,
1746614728,1746614772,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7175,4986629,,,,,
1746614860,1746614879,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2011 n_samples 1010 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2011,1010,2,2,10,,,1,,i7175,4986650,,,,,
1746615090,1746615116,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7174,4986674,,,,,
1746615322,1746615342,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7184,4986777,,,,,
1746615312,1746615356,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2005 n_samples 934 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2005,934,2,2,10,,,1,,i7180,4986733,,,,,
1746615455,1746615474,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 125 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 9,125,1,2,2,9,,,1,,i7185,4986795,,,,,
1746615646,1746615659,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7185,4986823,,,,,
1746615790,1746615809,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 133 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,133,1,2,2,10,,,1,,i7183,4986841,,,,,
1746616053,1746616073,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 221 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,221,1,2,2,7,,,1,,i7181,4986874,,,,,
1746616157,1746616176,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 125 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,125,1,2,2,10,,,1,,i7183,4986920,,,,,
1746616354,1746616373,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7183,4986947,,,,,
1746616471,1746616491,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2007 n_samples 968 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2007,968,2,2,10,,,1,,i7180,4986965,,,,,
1746616634,1746616654,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 210 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,210,1,2,2,8,,,1,,i7181,4986988,,,,,
1746616754,1746616774,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2005 n_samples 940 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2005,940,2,2,10,,,1,,i7180,4987006,,,,,
1746616894,1746616914,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7179,4987030,,,,,
1746617051,1746617071,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2011 n_samples 883 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2011,883,2,2,10,,,1,,i7181,4987054,,,,,
1746617211,1746617230,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 221 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,221,1,2,2,7,,,1,,i7180,4987076,,,,,
1746617372,1746617391,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2012 n_samples 970 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2012,970,2,2,10,,,1,,i7179,4987100,,,,,
1746617538,1746617557,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7185,4987125,,,,,
1746617664,1746617690,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 307 n_samples 5000 n_permutations 2 update_interval 2 n_consecutive_deviations 10,307,5000,2,2,10,,,1,,i7181,4987148,,,,,
1746617837,1746617856,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 217 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,217,1,2,2,7,,,1,,i7183,4987172,,,,,
1746617993,1746618024,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2011 n_samples 959 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2011,959,2,2,10,,,1,,i7179,4987200,,,,,
