trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
3340,1754183225.000000000000000000000000000000,1754183301.000000000000000000000000000000,76.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3263 feature_id 3 batch_size 3072 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.18547045500576495 subsets 52,0.000000000000000000000000000000,,i7115,61.000000000000000000000000000000,551.578125000000000000000000000000,551.578125000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.518124999999999946709294817992,5748395.000000000000000000000000000000,3340_0,COMPLETED,SOBOL,61.000000000000000000000000000000,2.660000000000000142108547152020,3263,3,3072,str\(\'H\'\),str\(\'stdev\'\),0.185470455005764950362490139923,52,1
3341,1754183284.000000000000000000000000000000,1754183329.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 607 feature_id 0 batch_size 472 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.5847837491072714 subsets 36,0.000000000000000000000000000000,,i7114,32.000000000000000000000000000000,552.171875000000000000000000000000,552.171875000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.412999999999999978239628717347,5748401.000000000000000000000000000000,3341_0,COMPLETED,SOBOL,32.000000000000000000000000000000,10.339999999999999857891452847980,607,0,472,str\(\'KL\'\),str\(\'tstat\'\),0.584783749107271377809524892655,36,3
3342,1754183345.000000000000000000000000000000,1754183421.000000000000000000000000000000,76.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1333 feature_id 2 batch_size 4445 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.7778773717787116 subsets 16,0.000000000000000000000000000000,,i7115,62.000000000000000000000000000000,550.441406250000000000000000000000,550.441406250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.555625000000000035527136788005,5748408.000000000000000000000000000000,3342_0,COMPLETED,SOBOL,62.000000000000000000000000000000,0.609999999999999986677323704498,1333,2,4445,str\(\'H\'\),str\(\'tstat\'\),0.777877371778711634853209488938,16,2
3343,1754183405.000000000000000000000000000000,1754183468.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4927 feature_id 2 batch_size 2004 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.49088375941850243 subsets 98,0.000000000000000000000000000000,,i7114,54.000000000000000000000000000000,552.500000000000000000000000000000,552.500000000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.501000000000000000888178419700,5748414.000000000000000000000000000000,3343_0,COMPLETED,SOBOL,54.000000000000000000000000000000,1.100000000000000088817841970013,4927,2,2004,str\(\'KL\'\),str\(\'stdev\'\),0.490883759418502430005304404403,98,3
3344,1754183465.000000000000000000000000000000,1754183528.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4721 feature_id 3 batch_size 3293 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.34920624185539784 subsets 25,0.000000000000000000000000000000,,i7025,41.000000000000000000000000000000,553.886718750000000000000000000000,553.886718750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.411625000000000018651746813703,5748420.000000000000000000000000000000,3344_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.609999999999999875655021241982,4721,3,3293,str\(\'H\'\),str\(\'tstat\'\),0.349206241855397836459928839759,25,3
3345,1754183528.000000000000000000000000000000,1754183609.000000000000000000000000000000,81.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1440 feature_id 2 batch_size 890 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.8888680485095829 subsets 88,0.000000000000000000000000000000,,i7070,70.000000000000000000000000000000,552.773437500000000000000000000000,552.773437500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.306375000000000008437694987151,5748426.000000000000000000000000000000,3345_0,COMPLETED,SOBOL,70.000000000000000000000000000000,5.429999999999999715782905695960,1440,2,890,str\(\'KL\'\),str\(\'stdev\'\),0.888868048509582897587222305447,88,1
3346,1754183586.000000000000000000000000000000,1754183643.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 362 feature_id 3 batch_size 4183 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.6921064944006503 subsets 62,0.000000000000000000000000000000,,i7070,47.000000000000000000000000000000,550.449218750000000000000000000000,550.449218750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.795874999999999999111821580300,5748431.000000000000000000000000000000,3346_0,COMPLETED,SOBOL,47.000000000000000000000000000000,2.589999999999999857891452847980,362,3,4183,str\(\'H\'\),str\(\'stdev\'\),0.692106494400650307241562586569,62,1
3347,1754183645.000000000000000000000000000000,1754183689.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3331 feature_id 0 batch_size 1626 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.04645949105918407 subsets 27,0.000000000000000000000000000000,,i7114,32.000000000000000000000000000000,554.058593750000000000000000000000,554.058593750000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.359875000000000000444089209850,5748437.000000000000000000000000000000,3347_0,COMPLETED,SOBOL,32.000000000000000000000000000000,2.100000000000000088817841970013,3331,0,1626,str\(\'KL\'\),str\(\'tstat\'\),0.046459491059184072903054385506,27,2
3348,1754183721.000000000000000000000000000000,1754183734.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2506 feature_id 4 batch_size 438 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.6107289231549948 subsets 78,1.000000000000000000000000000000,,i7070,,,,,,,5748448.000000000000000000000000000000,3348_0,FAILED,SOBOL,,,2506,4,438,str\(\'KL\'\),str\(\'stdev\'\),0.610728923154994829403108269616,78,2
3349,1754183776.000000000000000000000000000000,1754183839.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1100 feature_id 0 batch_size 2881 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.15123348899371922 subsets 10,0.000000000000000000000000000000,,i7171,30.000000000000000000000000000000,554.750000000000000000000000000000,554.750000000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.110250000000000000777156117238,5748457.000000000000000000000000000000,3349_0,COMPLETED,SOBOL,30.000000000000000000000000000000,1.060000000000000053290705182008,1100,0,2881,str\(\'H\'\),str\(\'tstat\'\),0.151233488993719217274858124256,10,1
3350,1754183844.000000000000000000000000000000,1754183919.000000000000000000000000000000,75.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1943 feature_id 3 batch_size 2048 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.45494885043054817 subsets 40,0.000000000000000000000000000000,,i7070,60.000000000000000000000000000000,551.250000000000000000000000000000,551.250000000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.518124999999999946709294817992,5748473.000000000000000000000000000000,3350_0,COMPLETED,SOBOL,60.000000000000000000000000000000,3.669999999999999928945726423990,1943,3,2048,str\(\'KL\'\),str\(\'tstat\'\),0.454948850430548168422006938272,40,1
3351,1754183928.000000000000000000000000000000,1754183973.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4287 feature_id 1 batch_size 4645 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.8065103227309882 subsets 73,0.000000000000000000000000000000,,i7025,29.000000000000000000000000000000,552.171875000000000000000000000000,552.171875000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5748494.000000000000000000000000000000,3351_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,4287,1,4645,str\(\'H\'\),str\(\'stdev\'\),0.806510322730988216122227640881,73,2
3352,1754184164.000000000000000000000000000000,1754184176.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3856 feature_id 4 batch_size 2456 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.5143502302076668 subsets 33,1.000000000000000000000000000000,,i7012,,,,,,,5748513.000000000000000000000000000000,3352_0,FAILED,SOBOL,,,3856,4,2456,str\(\'H\'\),str\(\'stdev\'\),0.514350230207666792026088842249,33,1
3353,1754184601.000000000000000000000000000000,1754184638.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2449 feature_id 1 batch_size 4857 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.2241929444465786 subsets 55,0.000000000000000000000000000000,,i7164,26.000000000000000000000000000000,553.449218750000000000000000000000,553.049218750000022737367544323206,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.357250000000000011990408665952,5748529.000000000000000000000000000000,3353_0,COMPLETED,SOBOL,26.000000000000000000000000000000,1.709999999999999964472863211995,2449,1,4857,str\(\'KL\'\),str\(\'tstat\'\),0.224192944446578612538445440805,55,1
3354,1754184687.000000000000000000000000000000,1754184768.000000000000000000000000000000,81.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 749 feature_id 2 batch_size 60 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.42094331343472 subsets 97,0.000000000000000000000000000000,,i7103,53.000000000000000000000000000000,549.914062500000000000000000000000,549.914062500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.217499999999999998889776975375,5748535.000000000000000000000000000000,3354_0,COMPLETED,SOBOL,53.000000000000000000000000000000,47.700000000000002842170943040401,749,2,60,str\(\'H\'\),str\(\'tstat\'\),0.420943313434720023380464226648,97,3
3355,1754184738.000000000000000000000000000000,1754184801.000000000000000000000000000000,63.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3093 feature_id 2 batch_size 2619 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.8170929341353476 subsets 17,0.000000000000000000000000000000,,i7103,52.000000000000000000000000000000,554.683593750000000000000000000000,554.183593750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.327375000000000027089441800854,5748541.000000000000000000000000000000,3355_0,COMPLETED,SOBOL,52.000000000000000000000000000000,2.750000000000000000000000000000,3093,2,2619,str\(\'KL\'\),str\(\'stdev\'\),0.817092934135347559454487509356,17,2
3356,1754184760.000000000000000000000000000000,1754184811.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3528 feature_id 3 batch_size 3815 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.27621793596632777 subsets 68,0.000000000000000000000000000000,,i7103,41.000000000000000000000000000000,553.644531250000000000000000000000,552.787388392857110375189222395420,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.476874999999999993338661852249,5748547.000000000000000000000000000000,3356_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.910000000000000142108547152020,3528,3,3815,str\(\'KL\'\),str\(\'tstat\'\),0.276217935966327765573424812828,68,3
3357,1754184780.000000000000000000000000000000,1754184818.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 246 feature_id 1 batch_size 1374 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.9852183669041842 subsets 46,0.000000000000000000000000000000,,i7103,26.000000000000000000000000000000,552.253906250000000000000000000000,552.253906250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.171750000000000013766765505352,5748552.000000000000000000000000000000,3357_0,COMPLETED,SOBOL,26.000000000000000000000000000000,4.450000000000000177635683940025,246,1,1374,str\(\'H\'\),str\(\'stdev\'\),0.985218366904184184029702464613,46,1
